run_num,seq_num,latitude,longitude,movingSpeed,compassDirection,mobility_mode,trajectory_direction,tower_id,actual_nr_ssRsrp,predicted_nr_ssRsrp,error
110,681.0,44.97362995,-93.2603969,1.13113525,30,walking,ACW,24,-82.0,-83.44788,1.4478836
110,682.0,44.973641,-93.26038475,1.1084147,30,walking,ACW,24,-80.0,-84.50733,4.507332
110,683.0,44.9736529,-93.260373,1.09673345,29,walking,ACW,24,-80.0,-82.825424,2.8254242
110,684.0,44.97365870000001,-93.2603672,1.0671214,29,walking,ACW,24,-84.0,-83.02828,-0.97171783
110,685.0,44.9736631,-93.2603627,1.08822645,29,walking,ACW,24,-87.0,-84.06192,-2.9380798
110,686.0,44.97368005,-93.2603461,1.16126695,29,walking,ACW,24,-85.0,-84.87342,-0.12657928
110,687.0,44.97368935,-93.26033615,1.19222,30,walking,ACW,24,-85.0,-86.45588,1.4558792
110,688.0,44.97369345,-93.26033165,1.1902464,31,walking,ACW,24,-85.0,-87.50111,2.5011063
110,689.0,44.9737023,-93.2603226,1.20072375,31,walking,ACW,24,-89.0,-87.24079,-1.7592087
110,690.0,44.97371425,-93.26031125,1.2296069,32,walking,ACW,24,-91.0,-89.99553,-1.0044708
110,691.0,44.9737189,-93.2603069,1.2345213,32,walking,ACW,24,-93.0,-91.94408,-1.0559235
110,692.0,44.9737307,-93.260296,1.25398175,32,walking,ACW,24,-97.0,-95.56611,-1.4338913
110,693.0,44.9737389,-93.2602891,1.2619451000000002,33,walking,ACW,24,-97.0,-102.34592,5.3459167
110,694.0,44.9737564,-93.26027545,1.2760378,32,walking,ACW,24,-97.0,-103.2392,6.239197
110,695.0,44.9737659,-93.2602687,1.28383305,32,walking,ACW,24,-97.0,-104.354385,7.3543854
110,696.0,44.97377785,-93.2602608,1.2931193,32,walking,ACW,24,-97.0,-106.382195,9.3821945
110,697.0,44.9737855,-93.2602551,1.2949338,32,walking,ACW,24,-97.0,-104.68895,7.6889496
110,698.0,44.9737958,-93.2602477,1.2980083999999998,32,walking,ACW,24,-106.99999,-104.41066,-2.5893326
110,699.0,44.97380885,-93.26023705,1.30716355,33,walking,ACW,24,-109.0,-123.29517,14.295174
110,700.0,44.97381970000001,-93.26022840000002,1.3150788,33,walking,ACW,24,-109.0,-129.34209,20.342087
110,701.0,44.9738282,-93.2602216,1.3166946000000002,33,walking,ACW,24,-109.0,-139.43198,30.431976
110,702.0,44.9738403,-93.2602125,1.3206762,33,walking,ACW,24,-115.0,-133.67987,18.67987
110,703.0,44.9738485,-93.26020585,1.3219004,32,walking,ACW,24,-140.0,-124.50855,-15.491447
110,704.0,44.9738625,-93.2601952,1.3223134,31,walking,ACW,24,-140.0,-131.5528,-8.447205
110,705.0,44.9738742,-93.2601866,1.3256288,31,walking,ACW,24,-140.0,-105.039154,-34.960846
110,706.0,44.9738864,-93.26017790000002,1.3246565,31,walking,ACW,24,-140.0,-142.3445,2.3444977
110,707.0,44.9739002,-93.2601683,1.31761085,30,walking,ACW,24,-98.0,-120.888885,22.888885
110,708.0,44.9739087,-93.2601627,1.31505,30,walking,ACW,24,-98.0,-96.05388,-1.9461212
110,709.0,44.9739226,-93.2601539,1.3509812,29,walking,ACW,24,-90.0,-95.3506,5.350601
110,710.0,44.97393545,-93.26014715,1.40830555,27,walking,ACW,24,-90.0,-87.29007,-2.7099304
110,711.0,44.9739591,-93.2601378,1.4876933,21,walking,ACW,24,-95.0,-95.91675,0.91674805
110,712.0,44.9739759,-93.2601346,1.4408531,16,walking,ACW,24,-95.0,-96.54765,1.5476532
110,713.0,44.973986700000005,-93.2601326,1.4207126,14,walking,ACW,24,-97.0,-95.42013,-1.5798721
110,714.0,44.9740046,-93.2601304,1.3756638,10,walking,ACW,24,-99.0,-97.55739,-1.4426117
110,715.0,44.9740179,-93.2601288,1.3504025,8,walking,ACW,13,-140.0,-109.219604,-30.780396
110,716.0,44.97402735,-93.26012740000002,1.3433801,7,walking,ACW,13,-94.0,-113.006134,19.006134
110,717.0,44.97404215,-93.26012435,1.33262475,7,walking,ACW,13,-94.0,-98.00045,4.00045
110,718.0,44.9740531,-93.2601201,1.3259453,7,walking,ACW,13,-88.0,-87.843864,-0.15613556
110,719.0,44.9740651,-93.2601149,1.3263212,8,walking,ACW,13,-88.0,-117.78705,29.787048
110,720.0,44.9740791,-93.260108,1.3239373,9,walking,ACW,13,-95.0,-99.34425,4.3442535
110,721.0,44.974087,-93.260102,1.3209581,11,walking,ACW,13,-94.0,-104.08825,10.088249
110,722.0,44.97410845,-93.2600897,1.3303114,14,walking,ACW,13,-94.0,-105.1808,11.180801
110,723.0,44.9741214,-93.2600814,1.3249129,15,walking,ACW,13,-97.0,-138.01518,41.015182
110,724.0,44.97413155,-93.2600727,1.3197072,16,walking,ACW,13,-95.0,-145.84181,50.841812
110,725.0,44.9741392,-93.2600648,1.3148152,17,walking,ACW,13,-88.0,-134.26357,46.263565
110,726.0,44.97414439999999,-93.2600595,1.31294225,17,walking,ACW,13,-88.0,-99.49783,11.497833
110,727.0,44.97415725,-93.2600469,1.3094832,19,walking,ACW,13,-89.0,-101.579346,12.579346
110,728.0,44.9741691,-93.2600322,1.3058075,21,walking,ACW,13,-89.0,-98.05561,9.055611
110,729.0,44.9741788,-93.26002,1.3023459,22,walking,ACW,13,-89.0,-97.76076,8.760757
110,730.0,44.97419179999999,-93.260007,1.3001073,23,walking,ACW,13,-90.0,-98.53543,8.535431
110,731.0,44.97420325,-93.2599943,1.29768535,24,walking,ACW,13,-90.0,-98.92048,8.920479
110,732.0,44.97421129999999,-93.2599875,1.2946148000000002,25,walking,ACW,13,-94.0,-101.08239,7.08239
110,733.0,44.974216,-93.2599839,1.2910028999999998,25,walking,ACW,13,-92.0,-106.21628,14.216278
110,734.0,44.9742283,-93.2599744,1.2875098,25,walking,ACW,13,-92.0,-101.11741,9.117409
110,735.0,44.97424445,-93.25996265,1.28646655,25,walking,ACW,13,-93.0,-103.97218,10.972183
110,736.0,44.97425,-93.2599587,1.28168675,25,walking,ACW,13,-93.0,-113.88919,20.88919
110,737.0,44.9742573,-93.2599531,1.27866415,25,walking,ACW,13,-97.0,-103.64257,6.6425705
110,738.0,44.974267100000006,-93.2599447,1.2835783,26,walking,ACW,13,-97.0,-114.77974,17.77974
110,739.0,44.97428195,-93.25993155,1.2880333000000002,26,walking,ACW,13,-97.0,-119.90213,22.90213
110,740.0,44.9742891,-93.2599253,1.2857459,27,walking,ACW,13,-99.0,-108.65644,9.656441
110,741.0,44.9742959,-93.2599183,1.2836305,28,walking,ACW,13,-99.0,-124.96879,25.968788
110,742.0,44.9743062,-93.2599092,1.2885684,28,walking,ACW,13,-104.0,-113.30634,9.306343
110,743.0,44.9743218,-93.2598987,1.2795095,28,walking,ACW,13,-106.99999,-125.89053,18.890541
110,744.0,44.97432905,-93.2598925,1.27499985,28,walking,ACW,13,-112.0,-135.59851,23.59851
110,745.0,44.9743365,-93.2598855,1.2793653,28,walking,ACW,13,-140.0,-129.39215,-10.607849
110,746.0,44.9743521,-93.25987215,1.2819662,28,walking,ACW,13,-94.0,-135.27419,41.274185
110,747.0,44.9743595,-93.2598661,1.281732,28,walking,ACW,13,-92.0,-95.84001,3.8400116
110,748.0,44.9743669,-93.25986,1.2822254,29,walking,ACW,13,-92.0,-89.912025,-2.0879745
110,749.0,44.9743777,-93.2598521,1.2846491000000002,28,walking,ACW,13,-92.0,-95.57314,3.573143
110,750.0,44.97439655,-93.25983735,1.2919448,29,walking,ACW,13,-92.0,-91.64867,-0.35133362
110,751.0,44.974402000000005,-93.2598327,1.2941816000000002,29,walking,ACW,13,-91.0,-102.04144,11.041443
110,752.0,44.9744103,-93.2598256,1.2968873,29,walking,ACW,13,-91.0,-95.95667,4.9566727
110,753.0,44.9744217,-93.2598155,1.3029355,29,walking,ACW,13,-140.0,-112.47002,-27.529984
110,754.0,44.97443320000001,-93.2598042,1.3116219,30,walking,ACW,13,-140.0,-141.80052,1.8005219
110,755.0,44.9744438,-93.2597932,1.3184916000000002,31,walking,ACW,13,-94.0,-135.15265,41.15265
110,756.0,44.97445605,-93.259778,1.3283416,32,walking,ACW,13,-92.0,-82.90948,-9.090523
110,757.0,44.9744605,-93.2597634,1.3281721000000002,33,walking,ACW,13,-92.0,-94.161766,2.161766
110,758.0,44.9744636,-93.2597419,1.310119,35,walking,ACW,13,-92.0,-117.266556,25.266556
110,759.0,44.9744694,-93.2597262,1.2883828000000002,37,walking,ACW,13,-89.0,-97.83362,8.833618
110,760.0,44.9744766,-93.25970635,1.27976445,39,walking,ACW,13,-89.0,-98.89307,9.893066
110,761.0,44.9744861,-93.25968825,1.2902312,41,walking,ACW,13,-92.0,-115.97692,23.976921
110,762.0,44.9744931,-93.25967815,1.29562365,41,walking,ACW,13,-92.0,-98.715935,6.7159348
110,763.0,44.9745055,-93.2596627,1.3025098,40,walking,ACW,13,-92.0,-102.975105,10.975105
110,764.0,44.97451475,-93.25965335,1.3090308000000002,39,walking,ACW,13,-95.0,-101.5384,6.5383987
110,765.0,44.9745228,-93.2596452,1.3143029,39,walking,ACW,13,-84.0,-102.28875,18.28875
110,766.0,44.9745352,-93.25963455,1.33774855,38,walking,ACW,13,-84.0,-97.781876,13.781876
110,767.0,44.974540000000005,-93.2596312,1.35556925,38,walking,ACW,13,-89.0,-97.08162,8.081619
110,768.0,44.97454995,-93.2596242,1.3650765,38,walking,ACW,13,-89.0,-100.396515,11.396515
110,769.0,44.97456255,-93.25961575,1.3335455,37,walking,ACW,13,-89.0,-96.25487,7.2548676
110,770.0,44.9745761,-93.2596083,1.3231643999999998,35,walking,ACW,12,-140.0,-101.24797,-38.75203
110,771.0,44.97458285,-93.2596068,1.3287979,33,walking,ACW,12,-92.0,-137.83253,45.832535
110,772.0,44.97459310000001,-93.2596019,1.32957285,30,walking,ACW,12,-92.0,-89.42103,-2.5789719
110,773.0,44.9746079,-93.2595709,1.3298499,27,walking,ACW,12,-92.0,-88.66026,-3.339737
110,774.0,44.97462195,-93.25954665,1.3104767,24,walking,ACW,12,-92.0,-124.94804,32.948036
110,775.0,44.97463079999999,-93.2595344,1.2921478000000002,22,walking,ACW,12,-92.0,-95.95445,3.9544525
110,776.0,44.9746373,-93.2595243,1.2697938999999998,19,walking,ACW,12,-97.0,-127.233604,30.233604
110,777.0,44.9746488,-93.2595152,1.2604848,18,walking,ACW,12,-93.0,-125.088394,32.088394
110,778.0,44.974661600000005,-93.2595097,1.257372,16,walking,ACW,13,-140.0,-100.04294,-39.95706
110,779.0,44.9746756,-93.2595074,1.2596676000000002,14,walking,ACW,13,-140.0,-135.84752,-4.152481
110,780.0,44.97468585,-93.25950705,1.26437425,14,walking,ACW,13,-95.0,-108.002266,13.002266
110,781.0,44.9747046,-93.25951,1.2753198,14,walking,ACW,13,-95.0,-87.77754,-7.222458
110,782.0,44.9747218,-93.2595103,1.2888433,15,walking,ACW,13,-102.0,-116.51373,14.513733
110,783.0,44.9747381,-93.2595038,1.252922,14,walking,ACW,13,-140.0,-100.072014,-39.927986
110,784.0,44.9747578,-93.2594969,1.1832697,14,walking,ACW,13,-92.0,-144.87244,52.872437
110,785.0,44.97476210000001,-93.2594954,1.19290735,14,walking,ACW,13,-90.0,-103.3694,13.3694
110,786.0,44.9747777,-93.2594903,1.2266349,16,walking,ACW,13,-90.0,-95.058846,5.0588455
110,787.0,44.9747923,-93.25948535,1.26282225,17,walking,ACW,13,-90.0,-102.96486,12.964859
110,788.0,44.9748043,-93.25948035,1.2738724,18,walking,ACW,13,-92.0,-91.804085,-0.19591522
110,789.0,44.9748103,-93.2594775,1.2791918,19,walking,ACW,13,-91.0,-100.061066,9.061066
110,790.0,44.9748193,-93.25947255,1.28915475,20,walking,ACW,13,-91.0,-95.445305,4.445305
110,791.0,44.9748406,-93.25945935,1.2726518999999998,21,walking,ACW,13,-89.0,-100.92472,11.924721
110,792.0,44.9748484,-93.2594502,1.2586107,22,walking,ACW,13,-86.0,-102.82007,16.820068
110,793.0,44.97486255,-93.25943235,1.2496121999999998,22,walking,ACW,13,-86.0,-96.07992,10.079918
110,794.0,44.9748707,-93.2594236,1.2464195,23,walking,ACW,13,-82.0,-96.18022,14.180222
110,795.0,44.97487835,-93.2594143,1.23841615,25,walking,ACW,13,-82.0,-93.06098,11.060982
110,796.0,44.9748902,-93.25940055,1.22608675,25,walking,ACW,13,-84.0,-94.98614,10.986137
110,797.0,44.97489885,-93.25939055,1.21467305,26,walking,ACW,13,-84.0,-95.70509,11.705093
110,798.0,44.9749094,-93.25937765,1.1785581,26,walking,ACW,13,-84.0,-96.46135,12.4613495
110,799.0,44.9749159,-93.2593699,1.1565411,27,walking,ACW,13,-84.0,-96.16732,12.16732
111,651.0,44.97627670000001,-93.2617127,1.1858622,124,walking,CW,16,-91.0,-91.414536,0.41453552
111,652.0,44.97626115,-93.2616962,1.2103565,129,walking,CW,16,-91.0,-88.023926,-2.9760742
111,653.0,44.97624885,-93.2616833,1.2245964,130,walking,CW,16,-87.0,-90.93468,3.9346771
111,654.0,44.9762374,-93.2616705,1.2566613000000002,132,walking,CW,16,-87.0,-87.17677,0.17677307
111,655.0,44.9762295,-93.2616607,1.2764978,133,walking,CW,16,-87.0,-86.87987,-0.12013245
111,656.0,44.97621865,-93.2616445,1.31576125,133,walking,CW,16,-91.0,-86.019455,-4.980545
111,657.0,44.9762102,-93.2616311,1.33539525,133,walking,CW,16,-89.0,-90.27569,1.2756882
111,658.0,44.97620205,-93.2616177,1.3379053,133,walking,CW,16,-89.0,-88.61419,-0.38581085
111,659.0,44.976196,-93.2616071,1.3478638,133,walking,CW,16,-89.0,-90.29459,1.2945938
111,660.0,44.9761878,-93.2615929,1.376807,132,walking,CW,16,-89.0,-88.55723,-0.4427719
111,661.0,44.976179,-93.2615693,1.40059665,129,walking,CW,16,-89.0,-89.111755,0.11175537
111,662.0,44.9761729,-93.2615511,1.34803745,126,walking,CW,16,-89.0,-88.37026,-0.62973785
111,663.0,44.9761653,-93.2615299,1.3177656,123,walking,CW,16,-92.0,-88.81144,-3.1885605
111,664.0,44.97615795,-93.2615105,1.3383649,122,walking,CW,16,-92.0,-90.75819,-1.2418137
111,665.0,44.9761563,-93.2615062,1.3563622,122,walking,CW,16,-89.0,-90.849495,1.8494949
111,666.0,44.9761458,-93.2614791,1.4018202,121,walking,CW,16,-92.0,-89.71953,-2.2804718
111,667.0,44.9761395,-93.2614683,1.4177526000000005,122,walking,CW,16,-99.0,-90.29072,-8.709282
111,668.0,44.97612915,-93.26145115,1.4309823,123,walking,CW,16,-99.0,-94.92715,-4.072853
111,669.0,44.9761271,-93.2614481,1.4289881000000002,123,walking,CW,16,-95.0,-96.6381,1.6380997
111,670.0,44.97611679999999,-93.2614242,1.4259761999999998,122,walking,CW,16,-98.0,-94.11262,-3.8873825
111,671.0,44.9761058,-93.2614031,1.46579025,123,walking,CW,16,-96.0,-94.6457,-1.3543015
111,672.0,44.976099100000006,-93.26139,1.485955,124,walking,CW,16,-90.0,-93.37327,3.3732681
111,673.0,44.9760909,-93.26137265,1.4370167,124,walking,CW,16,-92.0,-91.11287,-0.88713074
111,674.0,44.97608685,-93.2613637,1.4076628,124,walking,CW,16,-94.0,-90.32862,-3.671379
111,675.0,44.97608035,-93.2613405,1.4008136999999998,123,walking,CW,16,-99.0,-91.32209,-7.67791
111,676.0,44.97607115,-93.2613046,1.40643865,122,walking,CW,16,-99.0,-98.03463,-0.9653702
111,677.0,44.9760639,-93.26128235,1.3993022,122,walking,CW,16,-97.0,-98.654594,1.6545944
111,678.0,44.97605805,-93.2612674,1.40924605,122,walking,CW,16,-97.0,-97.21253,0.21253204
111,679.0,44.9760478,-93.26124505,1.41583865,123,walking,CW,16,-97.0,-97.88447,0.8844681
111,680.0,44.9760405,-93.2612313,1.4198471,123,walking,CW,16,-100.0,-93.82162,-6.178383
111,681.0,44.97603315,-93.26121845,1.4246552,124,walking,CW,16,-140.0,-96.301025,-43.698975
111,682.0,44.97602705,-93.2612087,1.42535435,124,walking,CW,16,-140.0,-142.06815,2.0681458
111,683.0,44.9760179,-93.2611949,1.4184837,124,walking,CW,16,-97.0,-98.225815,1.2258148
111,684.0,44.9760137,-93.261189,1.416745,125,walking,CW,16,-95.0,-90.574326,-4.4256744
111,685.0,44.9760004,-93.26115125,1.43484865,124,walking,CW,16,-89.0,-98.91228,9.912277
111,686.0,44.97599355,-93.26112655,1.4444823999999998,124,walking,CW,16,-94.0,-88.32926,-5.670738
111,687.0,44.9759907,-93.26111755,1.44494035,123,walking,CW,16,-92.0,-93.16295,1.1629486
111,688.0,44.9759862,-93.2611052,1.4448729,123,walking,CW,16,-97.0,-98.297455,1.2974548
111,689.0,44.9759785,-93.26108895,1.4370746,123,walking,CW,16,-97.0,-95.615776,-1.3842239
111,690.0,44.9759731,-93.261079,1.4320693000000002,124,walking,CW,16,-94.0,-97.22758,3.2275772
111,691.0,44.975966,-93.2610675,1.4246881,125,walking,CW,16,-89.0,-98.51538,9.515381
111,692.0,44.97595745,-93.26105545,1.41267235,125,walking,CW,16,-87.0,-90.41876,3.4187622
111,693.0,44.9759498,-93.2610461,1.40853605,126,walking,CW,16,-93.0,-86.8546,-6.145401
111,694.0,44.9759437,-93.2610382,1.4064903,128,walking,CW,16,-90.0,-90.215836,0.21583557
111,695.0,44.9759372,-93.2610207,1.4122563999999995,128,walking,CW,16,-90.0,-87.85919,-2.140808
111,696.0,44.9759322,-93.2609918,1.4292424,125,walking,CW,16,-90.0,-90.860176,0.8601761
111,697.0,44.9759278,-93.2609703,1.43288465,124,walking,CW,16,-90.0,-91.44311,1.4431076
111,698.0,44.9759225,-93.26095145,1.4239964,123,walking,CW,16,-90.0,-91.48097,1.4809723
111,699.0,44.97591445,-93.2609305,1.40368915,123,walking,CW,16,-90.0,-90.10226,0.102256775
111,700.0,44.97590965,-93.26091865,1.3897609,122,walking,CW,16,-95.0,-89.650566,-5.349434
111,701.0,44.9759041,-93.2609052,1.37399995,121,walking,CW,16,-84.0,-92.76224,8.762238
111,702.0,44.9758984,-93.26089225,1.3553714,121,walking,CW,16,-92.0,-85.99747,-6.002533
111,703.0,44.975897,-93.2608892,1.3494264,121,walking,CW,16,-89.0,-91.44381,2.4438095
111,704.0,44.9758872,-93.2608676,1.3186626,121,walking,CW,16,-92.0,-88.37195,-3.6280518
111,705.0,44.9758904,-93.26084505,1.3164702,119,walking,CW,16,-95.0,-91.63712,-3.362877
111,706.0,44.9758937,-93.26081915,1.3338609,116,walking,CW,16,-95.0,-92.98809,-2.0119095
111,707.0,44.97589415,-93.26080305,1.34592285,114,walking,CW,16,-84.0,-92.29408,8.294083
111,708.0,44.97589355,-93.2607803,1.3554137,114,walking,CW,16,-87.0,-86.92838,-0.07161713
111,709.0,44.9758923,-93.26076415,1.3423121999999998,114,walking,CW,16,-87.0,-86.29491,-0.7050934
111,710.0,44.97589179999999,-93.2607603,1.3390559,114,walking,CW,16,-95.0,-86.20327,-8.79673
111,711.0,44.9758866,-93.2607374,1.3386033000000002,113,walking,CW,16,-98.0,-90.67539,-7.324608
111,712.0,44.97588955,-93.2607306,0.991021675,102,walking,CW,16,-98.0,-96.268616,-1.7313843
111,713.0,44.97588985,-93.2607253,0.77650155,98,walking,CW,16,-90.0,-98.98492,8.984917
111,714.0,44.9758893,-93.26072055,0.6681931999999999,96,walking,CW,16,-90.0,-91.745026,1.7450256
111,715.0,44.9758912,-93.2607089,0.5847368000000001,95,walking,CW,16,-84.0,-87.867096,3.867096
111,716.0,44.9758972,-93.26069055,0.515059145,92,walking,CW,16,-87.0,-84.18396,-2.81604
111,717.0,44.9758988,-93.2606867,0.47933984,91,walking,CW,16,-87.0,-87.18204,0.18203735
111,718.0,44.975901,-93.2606717,0.39339283,90,walking,CW,16,-87.0,-85.685425,-1.3145752
111,719.0,44.9759018,-93.26065845,0.32625118,90,walking,CW,16,-87.0,-87.84668,0.8466797
111,720.0,44.9759018,-93.26064955,0.27044303,90,walking,CW,16,-87.0,-89.5633,2.563301
111,721.0,44.97590125,-93.2606428,0.235309795,90,walking,CW,16,-84.0,-88.74605,4.746048
111,722.0,44.9759008,-93.2606385,0.21645543,90,walking,CW,16,-82.0,-86.34911,4.3491135
111,723.0,44.97589805,-93.2606307,0.1828281,90,walking,CW,16,-82.0,-84.44245,2.4424515
111,724.0,44.9758954,-93.2606267,0.16063282,90,walking,CW,16,-83.0,-83.87496,0.87496185
111,725.0,44.9758907,-93.2606168,0.14214277,91,walking,CW,16,-81.0,-84.33559,3.3355865
111,726.0,44.9758883,-93.2606065,0.14254543,91,walking,CW,16,-81.0,-82.48301,1.4830093
111,727.0,44.97588325,-93.26060865,0.29862425,107,walking,CW,16,-84.0,-83.27244,-0.72756195
111,728.0,44.97587745,-93.260614,0.45727295,112,walking,CW,16,-84.0,-85.036446,1.0364456
111,729.0,44.9758714,-93.2606132,0.60635203,110,walking,CW,16,-80.0,-84.42136,4.421356
111,730.0,44.97586389999999,-93.2606063,0.7362486,110,walking,CW,16,-80.0,-82.333694,2.3336945
111,731.0,44.97584929999999,-93.2605991,0.87331835,115,walking,CW,16,-82.0,-82.26593,0.26593018
111,732.0,44.9758451,-93.260598,0.9129859,117,walking,CW,16,-78.0,-83.1254,5.1253967
111,733.0,44.975829700000006,-93.2605842,1.0217406,122,walking,CW,16,-78.0,-79.99612,1.9961166
111,734.0,44.9758194,-93.2605751,1.0728801,125,walking,CW,16,-78.0,-80.11074,2.1107407
111,735.0,44.9758049,-93.26055595,1.16819745,127,walking,CW,16,-82.0,-79.60348,-2.3965225
111,736.0,44.9757876,-93.2605205,1.2594048999999998,126,walking,CW,16,-82.0,-82.227264,0.2272644
111,737.0,44.97575785,-93.2604644,1.2955508,129,walking,CW,16,-82.0,-81.58076,-0.41924286
111,738.0,44.9757534,-93.2604571,1.2154040000000002,130,walking,CW,16,-82.0,-82.67005,0.6700516
111,739.0,44.975737,-93.2604313,0.95069927,137,walking,CW,16,-82.0,-82.67078,0.67077637
111,740.0,44.9757116,-93.26039015,0.862842705,138,walking,CW,16,-85.0,-82.67072,-2.329277
111,741.0,44.975707,-93.2603812,0.89357316,136,walking,CW,16,-87.0,-84.42312,-2.5768814
111,742.0,44.9756948,-93.260347,0.8860377,119,walking,CW,16,-87.0,-85.98051,-1.0194931
111,743.0,44.9756958,-93.26032940000002,0.89341,106,walking,CW,16,-87.0,-86.642586,-0.35741425
111,744.0,44.9757044,-93.2603085,0.8927033000000001,105,walking,CW,16,-85.0,-86.89162,1.8916168
111,745.0,44.9757094,-93.2602954,0.9103952,100,walking,CW,16,-85.0,-85.36375,0.36374664
111,746.0,44.97571355,-93.2602787,0.96459046,96,walking,CW,16,-85.0,-85.599815,0.59981537
111,747.0,44.9757146,-93.260275,0.97441727,95,walking,CW,16,-87.0,-85.358406,-1.6415939
111,748.0,44.9757167,-93.2602607,0.933516,92,walking,CW,16,-80.0,-87.06374,7.0637436
111,749.0,44.975720200000005,-93.2602481,0.8637745000000001,91,walking,CW,16,-80.0,-81.8263,1.8263016
111,750.0,44.975728,-93.2602293,0.83465675,90,walking,CW,16,-80.0,-83.13147,3.1314697
111,751.0,44.9757305,-93.26021975,0.71719855,90,walking,CW,16,-80.0,-81.52991,1.5299072
111,752.0,44.9757316,-93.2602156,0.63461,90,walking,CW,16,-80.0,-80.870514,0.8705139
111,753.0,44.97573320000001,-93.2602014,0.4839191,89,walking,CW,16,-78.0,-80.95771,2.9577103
111,754.0,44.97573320000001,-93.2601909,0.5989708,90,walking,CW,16,-81.0,-79.74393,-1.256073
111,755.0,44.9757321,-93.2601674,0.9275865,90,walking,CW,16,-89.0,-82.38226,-6.617737
111,756.0,44.9757277,-93.26013445,1.12549525,91,walking,CW,16,-84.0,-87.57969,3.579689
111,757.0,44.9757221,-93.2601146,1.20562785,93,walking,CW,16,-86.0,-83.401764,-2.598236
111,758.0,44.97571745,-93.26010055,1.25167915,94,walking,CW,16,-86.0,-87.69768,1.6976776
111,759.0,44.9757148,-93.2600919,1.2752806,95,walking,CW,16,-88.0,-86.871735,-1.1282654
111,760.0,44.975715,-93.2600814,1.2758888000000002,95,walking,CW,16,-91.0,-87.67916,-3.320839
111,761.0,44.97571165,-93.26006,1.3199092,95,walking,CW,16,-89.0,-89.706696,0.70669556
111,762.0,44.9757083,-93.2600445,1.3412306,95,walking,CW,16,-89.0,-88.50041,-0.499588
111,763.0,44.97570379999999,-93.2600291,1.3615632,96,walking,CW,16,-92.0,-89.37267,-2.627327
111,764.0,44.9756976,-93.2600143,1.3782059,97,walking,CW,16,-97.0,-90.66359,-6.3364105
111,765.0,44.9756903,-93.2599998,1.392962,97,walking,CW,16,-92.0,-93.774025,1.774025
111,766.0,44.97567955,-93.2599854,1.4102895,96,walking,CW,16,-94.0,-91.52598,-2.474022
111,767.0,44.97566855,-93.2599658,1.41952255,97,walking,CW,16,-94.0,-93.10455,-0.8954468
111,768.0,44.97565955,-93.2599538,1.42557585,97,walking,CW,16,-94.0,-91.58331,-2.416687
111,769.0,44.9756538,-93.2599456,1.4289346,98,walking,CW,16,-97.0,-90.68924,-6.3107605
111,770.0,44.9756449,-93.2599278,1.4339528,99,walking,CW,16,-106.99999,-94.03286,-12.967133
111,771.0,44.9756372,-93.2599099,1.4349638,99,walking,CW,16,-99.0,-100.38897,1.3889694
111,772.0,44.975627200000005,-93.2598852,1.4316647,100,walking,CW,16,-140.0,-100.021996,-39.978004
111,773.0,44.97561470000001,-93.2598721,1.4310917,102,walking,CW,16,-140.0,-150.417,10.417007
111,774.0,44.9756013,-93.2598639,1.434628,104,walking,CW,16,-140.0,-131.66103,-8.338974
111,775.0,44.975575,-93.2598431,1.4394176,108,walking,CW,16,-140.0,-123.075165,-16.924835
111,776.0,44.97553685,-93.25980665,1.44061365,112,walking,CW,16,-140.0,-124.91133,-15.088669
111,777.0,44.9755155,-93.25978905,1.4531597,114,walking,CW,1,-140.0,-132.93205,-7.0679474
111,778.0,44.9755011,-93.2597771,1.4618107,116,walking,CW,1,-140.0,-137.67181,-2.328186
111,779.0,44.9754736,-93.2597506,1.4855698,119,walking,CW,1,-140.0,-116.478455,-23.521545
111,780.0,44.9754483,-93.25971685,1.5074477,120,walking,CW,1,-140.0,-133.17645,-6.8235474
111,781.0,44.9754256,-93.25969015,1.5074647,122,walking,CW,1,-140.0,-137.97395,-2.0260468
111,782.0,44.9754198,-93.2596842,1.5034938,123,walking,CW,1,-140.0,-139.45468,-0.5453186
111,783.0,44.9753948,-93.25965345,1.46912665,124,walking,CW,1,-140.0,-139.59447,-0.40553284
111,784.0,44.9753768,-93.2596303,1.43777895,125,walking,CW,1,-140.0,-139.45502,-0.5449829
111,785.0,44.9753723,-93.2596254,1.4269041,125,walking,CW,1,-140.0,-135.04727,-4.9527283
111,786.0,44.9753537,-93.2596004,1.388586,126,walking,CW,1,-140.0,-136.77277,-3.227234
111,787.0,44.9753415,-93.259585,1.350958,126,walking,CW,1,-140.0,-138.26309,-1.736908
111,788.0,44.9753271,-93.259567,1.2688746000000002,126,walking,CW,1,-140.0,-138.27203,-1.7279663
111,789.0,44.9753237,-93.2595633,1.2414836,126,walking,CW,1,-140.0,-138.31696,-1.6830444
111,790.0,44.975307,-93.259539,1.1762993,126,walking,CW,1,-140.0,-138.28822,-1.7117767
111,791.0,44.9753042,-93.2595354,1.1555772,126,walking,CW,1,-140.0,-138.33315,-1.6668549
111,792.0,44.9752906,-93.2595166,1.1021066000000002,127,walking,CW,1,-140.0,-138.30672,-1.6932831
111,793.0,44.9752839,-93.2595092,1.041945,127,walking,CW,1,-140.0,-138.32286,-1.6771393
111,794.0,44.9752755,-93.259497,1.0076715,127,walking,CW,1,-140.0,-138.31941,-1.6805878
